"","6872-JK-1","6872-JK-2","6872-JK-3","6872-JK-4","6872-JK-51","6872-JK-52-REPREP","6872-JK-53","6872-JK-54","6872-JK-77","11067-JK-10","11067-JK-11","11067-JK-18","11067-JK-19","11067-JK-20","11067-JK-21","11067-JK-22","11067-JK-5","11067-JK-6","11067-JK-7","11067-JK-8","11067-JK-9","12039-JR-1","12039-JR-10","12039-JR-11","12039-JR-12","12039-JR-13","12039-JR-14","12039-JR-15","12039-JR-16","12039-JR-17","12039-JR-18","12039-JR-19","12039-JR-2","12039-JR-3","12039-JR-4","12039-JR-5","12039-JR-6","12039-JR-7","12039-JR-8","12039-JR-9","11391-JR-1","11391-JR-10","11391-JR-11","11391-JR-12","11391-JR-13","11391-JR-14","11391-JR-15","11391-JR-16","11391-JR-2","11391-JR-3","11391-JR-4","11391-JR-5","11391-JR-6","11391-JR-7","11391-JR-8","11391-JR-9"
"Acaa1b",6.72119757242767,5.63464101304071,6.51236149192443,6.02339987942775,6.29546848749708,5.65145508859556,6.51681881435821,6.25322969967547,6.44222525684732,6.161660697876,6.30456468058844,6.18510550024522,6.43164283986915,6.1053459410757,6.178069594013,6.25164891841358,6.23787103260199,6.03187520380802,6.3402811578392,6.27358993299185,6.23274090573678,5.84714334198332,5.29765675936978,6.33105488979501,5.70933236837531,5.54700114766865,6.62021271931057,5.78730497659366,6.32758171769647,6.1867948982632,7.28809609970627,7.13937955542458,6.51982451708338,6.90763999735272,6.18691837923479,6.31013721483275,5.85421800326425,6.65806695591976,6.01840328724245,5.79269414555974,6.3960733910135,5.85530725954333,5.88451110013207,5.57992798664537,5.71473109689967,5.76176344534882,5.33129145815465,5.75773773835765,6.96180476370997,6.71776535358354,6.87441234214781,6.17791713885474,7.24673226340719,6.24273424727401,6.73344053027404,6.40971175806556
"Acaca",12.3364037744034,11.6934813238659,11.8537483445911,11.9734850387265,12.1570796889201,11.5761514688684,11.9694764820641,12.223076272697,12.4394741708193,12.0727724368074,12.112772646428,12.1723686055933,12.0306890289698,12.0692410000799,11.9962828420384,11.9722780103984,11.8666677957524,12.0348075833425,12.0535854673976,11.9917016185542,11.9233350512459,11.336350980951,11.273501686607,11.6261543038778,11.2468992825298,11.2820089661691,12.4091864766389,11.8304169341912,11.5328049562122,11.8294528805197,14.071810129771,13.1083499999455,12.2733716543986,13.0682644803449,11.9650653948465,12.5598382759555,11.4791329882064,12.5198222052245,11.6092031557229,11.4478268850165,11.8568421152657,11.5444789975389,11.6185544506043,11.5898289041643,11.7579655534258,11.6277841188172,11.5848981444626,11.612331504958,12.3469697843821,12.936770607879,13.1022597452861,11.8877307577149,12.7296284931862,11.8848669645694,12.3482044753295,11.9662214978929
"Acat2",9.00155336530297,8.73041399985896,8.91217650164417,9.04197253231617,8.59440631039856,8.83175380139696,8.78872246774727,9.0658419453932,8.96486220060794,9.06207624440952,8.92799088680133,8.9607157791354,9.17049767755166,8.89786602223898,9.01616549202807,8.732548852163,8.51045309016562,8.92246640773599,8.82704165254379,8.79972633332914,8.7480557281191,8.32443592648541,8.41034221323214,8.7894984730604,8.46821404527216,8.66431876565529,9.1763577429561,8.73249446576249,8.72726850958678,8.69260111120533,9.85410799876667,9.26795927090906,8.95020451769938,9.20020918644319,8.81890440397617,9.25039271117592,8.81256068014237,9.02247060216737,8.7810176811689,8.80134829085239,8.85585614901684,8.65488947252968,8.6957502710704,8.71392520895132,8.95030829690222,8.86963431615203,8.79528786996447,8.70603369474072,8.90177186757581,9.03546141269623,9.17783477582654,8.88483248214533,9.29889244831477,8.81544231057628,8.85357650907624,8.89130846942327
"Acly",12.8670054449346,12.530547710488,12.6588932752777,12.7233412811079,12.5012920046459,12.5686534198259,12.5388514863559,12.6135133742442,12.9062787463755,12.598471743362,12.7191486287519,12.7826861466126,12.7249073321953,12.5635019061234,12.8419916180647,12.6104366592789,12.4916321116849,12.6644150017959,12.6365637435882,12.5807487482884,12.663332017928,12.1469181648586,12.2465476950663,12.6461427399933,12.3986457349195,12.4630554871896,12.712104955881,12.4198981294442,12.3669829906635,12.386922647788,13.974416139019,13.2028152352812,12.7839216160837,13.2673315177413,12.6723561243947,13.0159933327396,12.4079591568104,12.6952951081267,12.3384169165759,12.3275160987404,12.6466843580068,12.4802578946938,12.6148764129762,12.4253280921676,12.8599004256158,12.6891193015951,12.5575450452893,12.5644650046067,12.5128371669709,12.9664290743402,13.0441846284286,12.6344821098619,12.7872598955265,12.5811991195267,12.6979209840033,12.4412913632891
"Acox1",11.5691877150481,11.0686355542523,11.6579782424817,11.4455815196944,11.3949106156603,11.3407821105419,11.6262643771056,11.4591586755926,12.0388000442948,11.5451508275451,11.477419457716,11.5070822175799,11.6203171255253,11.416739250021,11.4684148013731,11.4825144854802,11.5868115666198,11.507329572087,11.4754784601272,11.5451909240522,11.5026164514355,11.1914047477507,11.2272201900201,11.2888280542972,11.2554273140706,11.258929328723,11.8795243105274,11.4567486750284,11.4134558512926,11.3906055385724,12.2095860670857,11.9408183476249,11.605677886695,11.8733728188361,11.3828130002794,11.4960914516847,11.3226146871217,11.8451863336833,11.3881777622146,11.2873707721326,11.386594336406,11.2757521233243,11.3690852742907,11.4156635809914,11.4551000223552,11.342661260761,11.382845597539,11.2554794982839,11.6300096570228,11.6450196782107,11.7959887845838,11.3578155505007,11.9494534610504,11.5169681464199,11.6945199209134,11.7071299600965
"Acsm5",5.8059370381611,4.99236967771689,5.88025374212886,5.75127803467476,6.05372373754726,4.99236967771689,6.03296860813737,6.15665204474923,6.13869669991879,5.69518550051007,5.69518550051007,5.9111691482869,5.69518550051007,5.90300022803133,5.69518550051007,5.69518550051007,5.69518550051007,5.69518550051007,6.00149346675935,5.69518550051007,5.69518550051007,5.07978222074019,5.07978222074019,5.72971258299575,5.07978222074019,5.07978222074019,6.44035617985702,5.71009091378656,5.57655760532111,5.78657668667772,6.75648855431833,6.50024218579563,5.62731685972539,6.2825092631859,5.88087765156555,5.913441169261,5.32049644303659,6.41787570675188,5.77089165002205,5.33196388188004,5.63056484618542,5.48338565994693,5.26847794554557,5.51711447403629,5.26847794554557,5.48431193636147,5.26847794554557,5.26847794554557,6.25098352163491,6.32367153421408,6.33142771703208,5.66479001744455,6.28250905625962,5.89913906451194,6.09874351674119,6.0558900036735
"Actbl2",5.23900376736153,5.59585821526957,5.4990259223679,5.23900376736153,5.47560331630706,5.48300131493257,5.48265266539687,5.23900376736153,5.23900376736153,5.50850676521965,5.5718838846838,5.52769918496799,5.2225360746502,5.51617750756612,5.2225360746502,5.2225360746502,5.43619958612793,5.2225360746502,5.52884404089948,5.45421732891088,5.2225360746502,5.27867379503528,5.27867379503528,5.27867379503528,5.51589120986113,5.27867379503528,5.27867379503528,5.27867379503528,5.27867379503528,5.27867379503528,5.27867379503528,5.27867379503528,5.27867379503528,5.27867379503528,5.53493252808821,5.5043611426068,6.28085098092196,5.27867379503528,5.27867379503528,5.6348614047705,5.29560170746571,5.29560170746571,5.49224270073361,5.29560170746571,5.29560170746571,5.29560170746571,6.04353717763702,5.29560170746571,5.53141905735315,5.29560170746571,5.29560170746571,5.29560170746571,5.59385880352344,5.29560170746571,5.29560170746571,5.29560170746571
"Acvr1c",8.11266665825826,5.59448783399843,8.19641130733242,6.85695627545167,7.92992614932488,5.61554597415216,8.13430094420922,7.22472992262689,7.80016421183846,7.06949561589288,7.28476351889438,7.48622761144016,7.15658924320243,7.08366980816448,7.34736207862932,7.1934409710574,7.58286905784429,7.02708062964495,7.65657252344712,7.39187719144332,7.00697078659575,5.85049402953355,5.26834797041072,7.02229428893706,5.8539749081215,5.42556467015717,8.7000582274785,7.16803016548741,7.39337970650383,7.07107280029032,9.37945766066584,8.75633394292511,8.0723864819049,8.44446686808263,7.2203331116146,7.25019025887673,6.34373126622331,8.85494903781219,7.45861038989635,6.67061268915105,7.46714719166892,6.0363273354383,5.7160657007013,5.62207818572177,5.82912744425676,5.54965915524416,5.74669987058786,5.54517045396011,8.75524043752955,8.74026937970834,9.22616842033398,7.75272291249868,9.6579466813712,7.73711536241736,8.90751498008345,8.09330520348693
"Acy3",7.11209740693366,6.80955471605326,7.10381962380823,6.95275048005489,6.88255594184566,6.60046885382288,6.92113819566198,6.97481267929022,7.15243737802334,6.64854754769354,7.01149958707366,7.29039093092263,6.61186836280205,6.9006502933439,7.19346914789208,6.77152454590813,6.97554705162306,6.7388627075496,6.99699235252753,7.20390760335043,7.00292023663889,6.81719290145966,6.75931773421763,6.88047030919065,6.82168221088934,6.63287826978379,7.04377991829403,6.86724580556552,7.01182560523687,6.84670209731437,7.35914778418953,7.04995476989158,7.06189764871968,7.10514200376678,6.90359864128299,7.06384890816237,6.90146783957483,7.14019861055635,6.93652770190682,6.76190682159595,7.1580035752111,6.92702279464043,7.00301282343798,6.64138324609132,6.56041773806491,6.4490258949368,6.89092420967538,6.82320035783777,7.24238712944907,6.98882226184692,6.99860171502555,7.03116144231456,7.23099474368102,7.02804778109028,7.10652662040338,7.04870815606088
"Adam28",5.65691917320585,5.14829222352513,5.14829222352513,5.14829222352513,5.38489177247067,5.74246603804727,5.39194112156047,5.48583993240445,5.14829222352513,5.230687478577,5.5800352886106,5.230687478577,5.230687478577,5.52432891149292,5.230687478577,5.54237538906058,5.230687478577,5.54175519168972,5.53699544482628,5.230687478577,5.230687478577,5.33138585242395,5.33138585242395,5.33138585242395,5.66648617896093,5.33138585242395,5.33138585242395,5.33138585242395,5.33138585242395,5.33138585242395,5.33138585242395,5.33138585242395,5.33138585242395,5.33138585242395,5.33138585242395,5.33138585242395,5.57210007472035,5.33138585242395,5.33138585242395,5.33138585242395,5.32544978998663,5.54035750438799,5.32544978998663,5.32544978998663,5.32544978998663,5.32544978998663,5.32544978998663,5.32544978998663,5.32544978998663,5.32544978998663,5.32544978998663,5.32544978998663,5.69041553675787,5.32544978998663,5.32544978998663,5.32544978998663
"Adam4",8.02374401467177,8.18996028832089,7.85012442413596,7.50644907215144,7.97799628417445,8.14474605421674,7.96298029513762,8.18766324065251,7.69177316083347,8.09652662248046,8.06667454194039,7.899688604598,7.6840714740229,7.99496978838184,7.79509790697468,7.92102960869898,7.98269148568947,7.88160855045536,8.03245963233765,8.19941994698237,7.82634428316436,8.17175765565154,7.85564421501261,7.78337331438401,7.91347196754814,7.77141515706702,7.74859378732659,7.67031142061349,7.98468865202102,8.19392877786976,7.89848254589614,7.96227541537271,7.74652692229824,8.17218176157044,8.12386656990708,8.09097261700678,7.98919089438341,7.91318751267025,7.99990485749644,8.02948149497124,8.11466905051663,8.08480236978148,7.94694778350914,8.05363527906341,7.5387331922572,7.77751764270741,7.94720773569232,7.72502656696175,8.09201082307614,8.04737890732587,8.01097598186562,7.91196895599145,8.0855513574952,7.90555597248017,7.89882349990726,8.03330480900422
"Adgrf3",5.96395597335211,5.61803536781366,5.95341476014462,5.47120374822309,5.95772753250329,5.8225715494811,5.90572005980426,5.71344169662078,5.53543832252724,5.84486585285979,5.97671227718517,5.61718425877778,5.75205649747901,5.77512009124743,5.31202114845998,5.69339079716555,5.87427344935509,6.06681713671234,5.99192439829613,5.82788052847157,5.5230989112837,5.85996334870398,5.83231041037302,5.26132637787296,5.67128133987027,5.99262698561443,5.79950815882255,5.67582282339364,5.8682738351225,5.81096842256809,6.01804253614719,5.95592868013262,5.80886101685816,5.6280375361609,5.83137633501853,5.76394757771785,5.74109960546835,5.70365097471666,5.5077139661735,5.92355686914627,5.69867557165887,5.65248396653447,5.76076470104647,5.28093627972604,5.72326402238827,5.49677027054194,5.87997394259823,5.88186670809889,6.05462045233245,5.8719830104573,5.73842425486614,5.60486128220855,6.11439899986333,5.91159739869241,5.82870824590026,5.84113135614444
"Adgrg6",10.3630349611419,10.5672188638278,10.3020772201076,10.4488361396222,10.3833358362291,10.4434273318228,10.2421628711537,10.2962300220503,10.5382948639421,10.4002012989403,10.3259955890579,10.4148986126957,10.488333203106,10.4448128817969,10.5302433573783,10.4216381192508,10.1644238054245,10.3085128519151,10.3557455408435,10.5822265654811,10.3424589873063,9.98723814402649,10.5311588813317,10.3266822577859,10.4198542558723,10.3818258130318,10.5384070619283,10.3004609666521,10.375760233593,10.3551915270626,10.3865671516386,10.3847191684569,10.2493300739889,10.5033497484067,10.4343509057939,10.5684309036418,10.4227380307222,10.4381068844021,10.5336953911329,10.4296597214263,10.2688670072611,10.4645334909179,10.3115136557556,10.6645069135219,10.3218332552517,10.632174798554,10.6341416242807,10.471403841023,10.2190955061454,10.3441205995573,10.3630073299781,10.3244283432602,10.4943675888834,10.2067021738776,10.2859802673075,10.3659780220198
"Adgrg7",5.67994493415204,5.86066377840134,5.72449800448032,5.76624152545744,5.69149490898477,5.60126300687584,5.89953092168517,5.77020780131702,5.3572654593048,5.76126897909718,5.56110991427251,5.92832915505355,5.15804370468615,5.95348877074561,5.45744639428027,5.73837261366014,5.82828109335094,5.84835622526862,5.8379469545223,5.76713973615225,5.62836357978883,6.07863683229007,5.8960199463173,5.27994533023647,5.8080243319359,5.64851975909515,5.52174240346819,5.75802203057224,5.52925165639302,5.50546561167075,5.60562969378887,5.60983657899516,6.13816822863344,5.75252722292335,5.64187665416047,5.59879167599981,6.03344047754781,5.27994533023647,5.82824864311574,5.89380720067718,5.92917032846899,5.71935324939145,5.4372018435532,5.2405608502853,5.96918632320307,5.54551290157047,5.56239737204932,5.61020818977584,5.86039155214797,5.55806152439936,5.6980488254254,5.63687292218427,5.90284173967713,5.83106795576884,5.94496897851494,5.84501827142227
"Adig",6.73718090612425,5.25278570713885,6.8563697885252,6.06279807030552,6.70709734713806,5.49678325470989,6.56524899077093,6.61670803113336,6.53744133900464,6.54862131068434,6.09756073570116,6.70453877041771,6.09756073570116,6.39120216861708,6.09756073570116,6.09756073570116,6.3112242471789,6.31773143134939,6.70679114118951,6.09756073570116,6.30863849852488,5.15818048908163,4.9645987485972,5.75156241945903,5.40371244156326,5.01034554218182,7.7038187571533,6.21535345116262,5.90054997111357,5.96618711110012,8.38340159504943,7.71739169197245,6.93717417768691,7.57973574877412,5.99570303773066,6.81732536050597,6.00351628040907,7.14497200347169,6.01740096468219,5.30860968187873,6.22768714241938,5.69141657384571,5.51830141873322,5.55552073032741,5.34773798330659,5.4990685960656,5.5196875035307,5.42801523859177,7.45184305473484,7.36017795916509,7.52605354663286,6.30721220485723,7.42042828056001,6.49538475163379,7.19398469005843,6.49288198749423
"Adipor2",11.5642352977234,11.3295523776093,11.6871286319319,11.613716780633,11.5256785540289,11.4534564252141,11.6648415942473,11.5393884507672,11.788431187322,11.5595653953177,11.4159357486602,11.5960451288293,11.6359268275493,11.5909191213928,11.6392365730618,11.5466923469262,11.5689020694761,11.5714069584009,11.5251264600653,11.6220905750501,11.616725194573,11.3369885629247,11.2672369407683,11.3674496441733,11.4243193998163,11.4165417089197,12.0222355086225,11.5768409131298,11.4397500811801,11.4296324577699,12.3250194173197,11.9222887317067,11.6017508728656,11.7885011684055,11.4429434594615,11.532062425201,11.3480003029095,11.8105350191055,11.4588485273996,11.3959611572169,11.4341797485343,11.3867360093764,11.3810965275927,11.5619198090267,11.5659976768332,11.4432991969405,11.4316190155784,11.2843750084799,11.7461820728479,11.7884119279586,11.906674737023,11.4033752201052,11.7966968036361,11.5482475468152,11.7429148598329,11.7630370384892
"Adrb3",8.16521694554395,5.08680021967584,8.14517561512251,6.93634309814627,7.74726677661401,5.49128605063517,8.02998446103826,7.40937955982648,8.22066308143004,7.13495694657292,7.08053774713214,7.6336033279477,7.31163812691703,7.50029405187298,7.28884858169636,7.04287784758211,7.33172891969819,6.95136063274676,7.41109318693468,7.19307536193059,7.09613967967855,5.7386496573865,5.08879027334654,7.42057127835867,5.67186917591256,5.05230947185863,8.83946983398677,7.17367830995904,7.13511545534287,6.81018820159646,9.87123913368903,9.03121734465008,8.7038138781719,8.64710169660519,7.28644983020943,7.05275410832415,6.30168549868317,8.66489118286246,6.88188556988572,6.34056458279504,7.64874687604696,6.04570388495556,5.53761331333253,5.54873797189624,5.58098489432313,5.67838625390287,5.59130737568671,5.6239915357811,9.56507104056542,9.25288926355338,9.2150551971381,7.06534385938074,9.20004161870585,7.42223588601784,8.87466250532913,8.11743440433115
"Aff1",12.3725111232034,12.3457352194887,12.5207850107582,12.4957706696688,12.2084061267795,12.2970628802302,12.3798065891279,12.2756421698613,12.6544803246604,12.3503841043531,12.3500042155982,12.4368661145551,12.4777613478275,12.4252195403172,12.5443624396028,12.3940582715127,12.4249880120479,12.3762106901988,12.3481666261232,12.2804047703877,12.3251740191803,12.5984294693172,12.426355051977,12.630920055688,12.3287798383919,12.4239577837157,12.485620315083,12.438751792883,12.3218213274655,12.4596671840933,12.3077757039049,12.2959899030076,12.3627773029055,12.3324153151241,12.4709428468955,12.3107283926628,12.3432119624848,12.3517454439715,12.2825031470937,12.3224740702005,12.3699171280347,12.3430279390441,12.2829865497664,12.6141212361853,12.5349646844948,12.4281995412159,12.3591466136256,12.3689911944875,12.3874559997368,12.3875167148983,12.4745860198532,12.3146475217941,12.3420739310117,12.2841918154045,12.4019066043125,12.417733375074
"Agpat1",11.2464972382655,10.92686487707,11.3778085478258,11.5806292719117,11.0667739660601,11.2792828024705,11.1826669542594,10.9319766652385,11.630534394296,11.2500995391453,11.282588491289,11.2888020147971,11.7022480441174,11.0307859433941,11.1431893893884,11.13066626784,11.3596243175367,11.2117311258167,11.262422068257,11.0884180018855,11.2134710863963,11.0328366948896,11.2577358490554,11.4513981172462,11.1939798842609,11.2497432161623,11.3075439036336,11.3425755525063,11.2752423708024,11.1494585223351,11.3571340120508,11.3205212470502,11.3216387001425,11.2667768818217,11.2100032219364,11.194003379599,11.264618636108,11.2212896206558,11.1054401262619,11.1711333557659,11.2494136964235,11.0368870828587,11.2451621366999,11.3610744851644,11.3354457800477,11.4056186960895,11.1888088439485,11.3033780344812,11.3729095965805,11.315868822307,11.3250082462573,11.0252650906729,11.0732394787691,11.3695183073488,11.1059991676256,11.2384642545433
"Agpat2",10.0196371206122,8.99513551759894,9.86890949478374,9.56996765758596,9.59637523570704,9.33018976654251,9.75115709010824,9.42666714634387,9.92946534237339,9.54742675456115,9.69864454387005,9.66238440540073,9.89772755430009,9.46096583751929,9.58003726507274,9.47707715460083,9.73646541206276,9.51403124947909,9.61377519708446,9.55359311991598,9.57454400167407,8.98079077965518,8.97206352239234,9.07685968875875,8.84412496916758,9.02216382025329,10.1368522374612,9.26803617782932,9.39185629034967,9.16406076217091,11.5653749778339,10.7738599015489,10.1085497576536,10.5507729039399,9.43122682915699,9.91580940769274,9.08344889795854,10.1291219984658,9.22643244233297,8.94332608665202,9.48115803785288,9.1563705957376,9.53089780805154,9.42255398870813,9.32477690490012,9.43246657561673,9.26795020673596,9.27003293944756,9.92962608966662,10.1573885924394,10.2357687537436,9.43856583739725,10.157755244202,9.43992599867779,9.8794456950082,9.63088005920284
"AI182371",5.80147209698127,6.00953072561802,5.71330815995383,6.10498397173619,6.01015218933281,6.07128156178432,5.98621224534785,5.87798577294536,5.34607561477831,5.74845620195719,5.9762041832497,5.89795746645683,5.87468017086664,5.8739611473592,5.62110692501049,5.63611148786284,5.89114590550073,6.00953782740963,6.16044622978659,5.86383787062337,6.00789103522079,6.15301533706846,5.89244488576907,5.88446386769412,5.93993986796005,5.68533552936978,5.71645017721226,5.76843657541124,5.66528047534934,5.82762648130483,5.92040501585863,5.89009965052497,5.84579397933703,5.99125588873799,5.99546970020538,5.94184237489987,5.86706406647847,5.96315386411676,5.92564293472042,5.84839537587928,6.02749401730326,5.96699366796515,6.02415429559777,5.89777776525241,5.74115741452853,5.57360759778208,5.70777070556936,6.01828950853098,6.07054832460849,5.90483430374602,5.84479580206222,5.80334996355769,5.89447449248216,5.96987718173919,5.83173508807113,5.80492180627553
"Aifm1",9.23668990767508,8.83007058305152,9.26741211167216,9.07162325272817,8.99175624473639,9.00477010783214,9.24996493807207,9.00621440463981,8.91602332142923,9.05369619415333,9.11630438001004,9.09420897407921,9.07981504490485,9.09365531848005,9.14645154418049,9.07930708061972,9.02950366721113,8.95852440179094,9.03962856470209,8.96081697424854,9.11412101806837,8.83817926073048,9.03363209484451,9.3196864458821,8.98006545771694,9.01688456178218,9.04210041331154,9.02733037131687,9.06827517967055,9.02530852734527,9.2672765905087,9.01132069260374,9.13947522764307,9.1862039257403,9.02893589584341,9.08234091368188,8.96837148842719,9.06870493933187,9.05577489133056,9.05301896283271,9.08687678694034,8.94855303151916,9.11957580969451,8.69255662419458,9.14150455677356,9.02797122581718,9.073271574067,9.02345079733196,8.9706826956048,9.06989966917816,9.14884678990241,9.08693152866431,9.19723289431358,9.01093857927637,9.19565231397124,9.22743267268255
"Aifm3",5.54720862948535,5.5092717329923,5.51964983025978,5.56139335123689,5.48664673476423,5.57403532814425,5.7925539156538,5.82300059501636,5.50632406915777,5.35041581867744,5.63588856098444,5.72381681076287,5.35041581867744,5.64405725159336,5.56231509301642,5.57102633255679,5.65230678396728,5.35041581867744,5.87899246835686,5.8123012435095,5.56149358150116,5.90167732875828,5.48119470132859,5.7083209811865,5.65677985571156,5.61539932257293,5.58837973792852,5.48668211394851,5.4961312198708,5.63664833185265,5.70644457991346,5.57671614247294,5.72170795182453,5.61353605200219,5.24682489371425,5.24682489371425,5.87935545475414,5.24682489371425,5.67255317562384,5.74928720771942,5.49557352542518,5.76494974614292,5.28615734703677,5.28615734703677,5.28615734703677,5.50199133785267,5.92591122098404,5.80750731261834,5.75623505551736,5.73427419368461,5.69568726722817,5.51544694546721,5.70721217609974,5.73386266354863,5.67464661032538,5.28615734703677
"Ajap1",5.64450743245512,6.0938850415094,6.03286515824608,5.68738503402626,6.00278833971188,5.80748120376212,6.13555441031062,6.16294555679924,5.39782336763608,5.69856617200045,6.12237785787023,5.77937880984754,5.34860998228424,5.93290555517648,5.56050925662323,6.21866690108006,5.71801439196105,6.00411022965234,6.06105452178486,6.07436120264752,6.10175917834776,5.73832381217233,6.0340075075384,5.73381197192911,5.95160112679938,5.87098744908278,5.6778686222909,5.81276615863284,5.91951549496819,6.02856065631487,6.1982485898606,5.90599668515145,5.68722148032652,5.86734756437265,5.85800637495343,6.05570411928959,6.05749500553626,5.58201143818501,5.94727019814621,5.88875300496944,5.713018115713,6.0690931277482,5.94195683226524,5.50360193732458,5.99766089738628,5.50360193732458,5.89736405743319,5.50360193732458,5.91114797601077,6.30438796659052,5.91313185751599,6.10648751574371,5.86856768409582,5.7281272492244,6.13487264025715,6.06379701374299
"Akap5",7.23330207098377,7.19494017559344,7.00515681829374,6.7333079345871,7.31586239952974,7.4923108178359,6.8979655745065,7.15738168325389,7.12484034002437,7.21782957600809,7.05138456574766,7.13489764780458,7.37262813298787,7.32091337002691,6.8674847839683,6.97475881301961,7.23564919551533,7.04381935375921,7.13038309221864,7.12250983361781,7.06783205480388,7.30109595920074,6.95489516431395,6.90308429574445,7.0975634660224,7.24925114601796,6.92298741449454,7.1409709374486,7.14760107273475,7.3531102247198,7.14144577191871,7.07358450395941,7.18120563156389,6.94467157823645,7.02306316428917,6.99664988395101,7.24682007850083,7.16103469342215,7.15662020434621,7.44282130662166,7.20146470094319,7.1168757799067,7.19875026737132,7.26985807786493,6.75339247800568,6.90448473485609,7.07670134200035,7.18749848780434,7.23850066087299,7.36023646815906,7.08443636731415,7.06600239384553,7.05955855485056,7.18214069838118,7.06484849708313,7.288704383378
"AL663045.1",5.52049574932904,5.29208962614143,5.29208962614143,5.29208962614143,5.29208962614143,5.29208962614143,5.29208962614143,5.29208962614143,5.29208962614143,5.2649766425134,5.46700073280555,5.2649766425134,5.2649766425134,5.2649766425134,5.2649766425134,5.2649766425134,5.2649766425134,5.2649766425134,5.48177209051746,5.2649766425134,5.47605440533711,5.48783431952283,5.2185818903459,5.2185818903459,5.45579930517176,5.2185818903459,5.56013673456017,5.2185818903459,5.2185818903459,5.2185818903459,5.2185818903459,5.2185818903459,5.2185818903459,5.4306820415717,5.2185818903459,5.2185818903459,5.4592961126423,5.44039290349369,5.2185818903459,5.57476950008112,5.26016718551199,5.26016718551199,5.26016718551199,5.26016718551199,5.48197978539649,5.26016718551199,5.26016718551199,5.26016718551199,5.49598453539942,5.26016718551199,5.26016718551199,5.48945678394243,5.26016718551199,5.26016718551199,5.26016718551199,5.49006201749202
"AL731706.2",5.48629056153346,5.25788443834585,5.25788443834585,5.25788443834585,5.6667763359587,5.7441562232956,5.50153333638119,5.67082678035806,5.25788443834585,5.62724455689359,5.69062167635774,5.34127386632413,5.34127386632413,5.34127386632413,5.34127386632413,5.34127386632413,5.34127386632413,5.56144456197236,5.64758183257341,5.34127386632413,5.55235162914785,5.54233193094808,5.39646987563613,5.53944215918992,5.73994616019654,5.16210006802179,5.16210006802179,5.57659651354247,5.59284703793256,5.75519304388804,5.39263764914255,5.73104023553593,5.4370968697913,5.37420021924759,5.16210006802179,5.16210006802179,5.50212883029663,5.16210006802179,5.85320949730364,5.41428172916164,5.57045732229404,5.70319164086201,5.27455697182095,5.52319350031167,5.49636957170544,5.49039096263685,5.59639349358497,5.48836150358924,5.60768389679806,5.27455697182095,5.27455697182095,5.27455697182095,5.27455697182095,5.27455697182095,5.66304623510956,5.50445180380098
"Aldh1a7",7.21250089617505,5.6272669999622,6.19972628406458,6.26971570961438,6.46657884163835,5.35692306953816,6.67736375036754,6.37618952563365,6.83241854086644,6.22335178699952,6.63108287363641,6.88695779637716,6.31882972679718,6.35194222407942,6.30374618228328,5.93738109643007,6.36354762087227,5.93738109643007,6.4203482994549,6.50188392786644,6.14845885925378,5.33462093431803,5.12951214704931,5.74607862283635,5.57660536152231,5.24922764821946,7.23656775061829,5.9214933420893,6.28996146763639,5.8348552096571,8.46453660682821,7.63387749987602,6.8701335950228,7.40237109058396,6.3978586059454,6.8650056742349,5.51404712723758,7.39551564349074,5.85025867492197,5.66024952450604,6.08917437663882,5.50264913655661,5.62780947990968,5.63893413847338,5.60112438416304,5.28774142215525,5.60957794391928,5.28774142215525,6.80107227402671,7.40785810235686,7.68210795081774,6.61736776132429,8.17486232862132,6.53923293252799,7.06822949299443,6.43106550733335
"Aldh1l1",9.31494745166263,8.31272304257395,9.16006462367588,8.69493713593609,8.82783226829875,8.17266982198341,9.34504551470687,8.74193948928025,9.33209313371824,8.94791516963185,8.9682368800846,8.9617223545028,8.97831256236578,8.62406008630339,9.00589681456902,8.79538346457487,9.13839502241671,8.89375560984346,8.72444761048695,8.68985968512241,8.80835138254626,8.3139014578648,8.07814391270374,8.83553521274462,8.13946993431807,7.98115272232974,9.75916979953238,8.7284118141674,8.65426101350354,8.45208201001525,10.347971241586,9.69899066781318,9.29247704689156,9.73015489457837,8.80047245865706,8.88833275674682,8.40861711265472,9.53273199717387,8.64357192983805,8.3970850340903,8.75246499471907,8.30298263042632,8.76588345745284,7.98265078948563,8.33577619207629,8.6006148631158,8.30192892647596,8.40382595626488,9.34130587778975,9.27574810526206,9.57458909605038,8.92760157750827,9.93128182282775,8.90609521129956,9.58589076333954,9.05980859250336
